"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty [nm]"
435.0,1.0,401487.160192042,207022.50751315654,748.9929082806751,20057.722447651253,24.74192907701095
439.0,1.0,403852.4077799412,107065.82804924143,766.8919285190483,18557.9544208788,32.23813866500028
440.0,1.0,403651.44076157943,217859.92500143583,771.1015439023472,19267.846287387074,23.5503472157215
443.0,1.0,406708.3557684197,909239.1797990175,860.5013218033131,21848.659900419352,36.95902795125146
447.0,1.0,408072.8181005966,506072.4177580879,848.4043147545011,21133.21798322448,23.5791841376479
448.0,1.0,409120.9899956848,519821.7621259172,717.5611801611398,19422.677103342947,24.100756874211456
449.0,1.0,409801.0293782624,923255.3784602096,685.8851695467972,18184.32240237891,151.30785384836
450.0,1.0,410674.4511602966,247107.927372938,741.1827259978937,18919.0137094445,22.66229213879263
451.0,1.0,410253.94115482003,643315.7239654423,874.549580518517,24129.77610639553,26.37073943978426
452.0,1.0,411917.3373770748,920942.3150780476,674.5210228565791,19037.604642826955,130.37575376149383
453.0,1.0,413240.5097493215,359090.5087189739,705.7111112646893,19460.4132945047,22.661943572879938
455.0,1.0,416005.78104862815,93620.81965750792,955.5318199305405,21807.36291519275,28.646748528319513
456.0,1.0,415619.22044427425,240942.22222942425,728.1184857727031,19397.045683316108,21.682756246556483
460.0,1.0,418343.764029818,728390.7232287378,716.2588899479492,18291.558333872523,23.385813580195443
464.0,1.0,419864.84506476036,585771.8239872089,768.2086982850515,20674.388199962865,27.30497163828637
466.0,1.0,422911.71538216353,356114.99182844453,898.0407659242368,21821.583610161062,25.0564029027743
467.0,1.0,422348.897004584,648452.33661118,705.8106225055033,19314.568584593173,22.02573065046606
471.0,1.0,426044.8081068123,86308.89421797395,742.4401420019876,20438.924908235873,21.149794828675507
472.0,1.0,425961.9089296788,343227.642571852,742.7272909033734,21277.28787003403,22.58061011130942
473.0,1.0,426116.6825134442,591070.6334798189,733.7747916469407,21204.96525597786,33.83712544497008
475.0,1.0,427681.68003925885,1168788.1734126313,933.2272428903798,23262.970769662446,25.901630594826653
476.0,1.0,428338.8520106654,722346.2132187469,677.6123377904313,18054.788191551528,24.598140688526343
478.0,1.0,430825.4314210829,592693.7680380386,712.0774066123151,18994.12658578854,54.94355414964762
481.0,1.0,433907.37387247325,1092528.5622163871,869.3552179983631,20961.305173046734,36.326841384447306
485.0,1.0,439799.68239716673,600849.8783469724,724.8323350559507,19940.13136094298,26.017625703745985
488.0,1.0,440817.80075671826,1173760.002870694,873.6145310429291,21828.42128188639,32.78062646069241
492.0,1.0,443462.9982494521,1101176.6321193497,707.7766481648046,18642.7617170028,28.55182979913101
502.0,1.0,454586.68999651837,1019120.2355577992,789.8762832364522,21767.62953583958,24.69747970019
504.0,1.0,457751.6875096335,551495.1446554123,668.7860585373809,20360.998524037383,21.026323950090205
506.0,1.0,457085.8787121686,1027731.2780847618,903.0069749948775,22240.242417131052,23.50124962700966
507.0,1.0,457652.85811369965,1044187.1190733119,723.7362608342358,19198.945232661375,29.367566439476484
508.0,1.0,460390.6549896769,543429.8006319457,752.9083005849519,23598.105791096328,20.3414166031368
511.0,1.0,462318.80797555135,1050091.8520898698,766.2236377086334,19737.601496512158,28.466174244185066
514.0,1.0,467507.6370356252,204095.05455831919,861.4182460479523,22519.811955106292,19.18453923297705
518.0,1.0,472779.92167835974,898818.1076983002,1798.2909917632196,39386.73200037592,531.1005524312143
519.0,1.0,473858.9229240051,30392.81304622821,1625.0036326061906,29907.272185848215,519.1783999274264
520.0,1.0,473035.89830037684,617161.8120693086,683.3753430039867,17620.019383516705,21.271324976630382
