"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty [nm]"
121.0,1.0,111483.01176679548,880702.3831663477,764.2177773874411,18375.96014067456,36.174460236138465
122.0,1.0,113016.14864416153,700416.7416656816,727.9312390339918,18712.088571383876,29.73730900036044
123.0,1.0,114486.23146592666,166396.8298525465,1024.9318619043297,12740.694270843407,50.892795524246324
124.0,1.0,118110.89050124028,673226.4216776191,806.0928161238695,19016.259746868058,36.204567778242854
125.0,1.0,117734.331232058,682601.0425188518,712.0112780379716,17651.69046872086,29.60854721553846
126.0,1.0,117546.99420548644,757136.6034708002,852.6638692151474,21195.47939307571,27.745748879055935
127.0,1.0,118907.26588823572,19752.436604609553,833.9046060139221,16545.900219831394,38.576491558320086
128.0,1.0,118643.02829376601,877081.1439552107,805.6024518631646,18530.624880307594,38.685363857838645
129.0,1.0,122698.40411072824,800499.6816798716,890.883286164733,21623.268032749806,26.849684029007033
130.0,1.0,123127.22813080657,158869.18788701535,861.8287814783815,17940.61699353077,37.849653021848745
131.0,1.0,125183.8019931156,1050502.9217797683,953.1211558079052,19708.531488784836,53.72104405394605
132.0,1.0,130874.55987349486,1158110.480604801,980.7096642407804,20348.73804613614,47.64302377065444
133.0,1.0,133686.14586462823,42295.12119751919,946.5335559148134,19601.720066406062,37.656988772551536
134.0,1.0,135512.1410640387,185672.53144258645,788.9853434451916,17926.79605825301,32.946102245105685
135.0,1.0,138233.6395437442,328436.17768974317,910.022519409408,19593.67505417672,46.065184585201834
136.0,1.0,139832.22297535613,577536.093709382,795.324478176583,19440.61318036914,29.889985235812897
137.0,1.0,139629.03990369407,691812.038805022,864.4345167635108,20772.52504416767,30.173095067868665
138.0,1.0,139531.0179743956,848771.429062739,921.2836671987696,21898.050126335438,31.29849315529201
139.0,1.0,140591.74333629943,446768.81245966296,907.9970224776087,21126.43513188548,199.74968288403792
140.0,1.0,140834.8961169576,760342.26666453,833.9754718529333,20119.161433970152,47.201405455598874
141.0,1.0,142208.03560810594,264246.82569913054,912.148204923074,15344.783182325118,44.392516663373534
142.0,1.0,142258.97503009305,431505.9882305629,782.0756461664167,19733.999052452196,22.47193499538469
143.0,1.0,142078.05341047136,525367.6584160931,825.7751700683029,19264.020816204393,25.15944702644434
144.0,1.0,143473.22558318768,68995.66939806027,873.086353693657,20038.612368794362,42.64620152998995
145.0,1.0,143606.44372295754,448481.64445456804,827.9134269734844,20325.054029112864,158.7332508983516
146.0,1.0,144456.29457634216,424916.30990565254,724.0221306498044,18340.927927614317,28.096682877963996
